source	destination	disposition	evidence
references/mobile.md#L69-L73	mobile-app-security#Scope	moved	M10 routed to crypto-and-key-management; one piece retained (platform-keystore-key-custody, item 2). Custom crypto, ECB, static IVs and KDF parameters are named as theirs so an auditor working the M-list does not conclude they are unowned
docs/design/2026-07-26-recon-punch-list.md#L196-L198	mobile-app-security#Scope	corrected	the "OWASP 2023" Password Storage Cheat Sheet edition does not exist, and 600,000 PBKDF2-HMAC-SHA256 iterations is a server-side password-verification figure; the M10 routing note states the misapplication, points to a hardware-backed key or argon2id, and requires citation by URL plus retrieval date with RFC 9106 divergent figures acknowledged
references/mobile.md#L23	mobile-app-security#Scope	moved	backend trusting a client-supplied user id routed to web-and-api (authz-object-level, authz-property-level); the does-not-own entry states that the app is the evidence and the finding is theirs
references/mobile.md#L27	mobile-app-security#Scope	moved	"server treats mobile clients as trusted" routed to web-and-api; item 15 collects the device-side evidence and hands it over with file and line
references/mobile.md#L130	mobile-app-security#Scope	moved	BaaS security rules routed to cloud-and-iac (baas-security-rules) with the reason stated - they are the only control between a mobile client and the database, and they are graded there
references/mobile.md#L24	mobile-app-security#Checklist-1	corrected	refresh tokens in AsyncStorage, SharedPreferences or a plist kept as the High case, but the finding now requires the store named and the key quoted, because "unencrypted storage" alone fires on theme and locale
references/mobile.md#L58-L62	mobile-app-security#Checklist-1	corrected	"AsyncStorage - NOT encrypted, just a JSON file" was wrong about the backing store and misdirected the proof: Android is SQLite at /data/data/<pkg>/databases/RKStorage table catalystLocalStorage, iOS is Documents/RCTAsyncLocalStorage_V1/manifest.json plus per-key files, with an instruction to confirm the iOS directory for the version in the lockfile and search both the Documents and Library trees
docs/design/2026-07-26-recon-punch-list.md#L154	mobile-app-security#Checklist-1	corrected	react-native-mmkv added as plaintext unless constructed with an encryptionKey, with the note that a key hardcoded in JavaScript ships in the same bundle as the data; a detector pair demonstrates both states
references/mobile.md#L62	mobile-app-security#Checklist-1	corrected	SQLite without SQLCipher kept, but escalation now requires a concrete exposure path (Auto Backup, device or desktop backup, shared container, exported ContentProvider, NSFileProtectionNone, or a stated encryption-at-rest requirement) because Android file-based encryption and iOS Data Protection already cover the base case
references/mobile.md#L51	mobile-app-security#Checklist-1	corrected	allowBackup restated as an absence question - the attribute defaults to true, so a manifest with no such attribute is the permissive state - and "extractable via ADB without root" is narrowed: the classic adb backup route was restricted on newer releases, so the auditor must state whether the path is Auto Backup, device-to-device transfer, or adb backup against an older or debuggable build
references/mobile.md#L67	mobile-app-security#Checklist-1	corrected	console.log restated as a build-configuration question: it is not stripped from a React Native release build by default, so the check greps babel.config and metro.config for transform-remove-console or drop_console rather than the code for the call
references/mobile.md#L63-L65	mobile-app-security#Checklist-2	preserved	the Keychain accessibility classes and the Android Keystore, EncryptedSharedPreferences and EncryptedFile destinations are carried over, with the ThisDeviceOnly suffix explained as what keeps an item out of backups and iCloud Keychain, and kSecAttrAccessGroup added
references/mobile.md#L66	mobile-app-security#Checklist-2	corrected	the unverifiable "react-native-encrypted-storage has caveats" clause is replaced by a checkable instruction: the wrappers the frontmatter matches on reach the platform stores only in some configurations, so read which backend the lockfile version uses on each platform and say which one you established. A secure-sounding package name clears nothing
references/mobile.md#L22	mobile-app-security#Checklist-2	corrected	"biometric auth used as the auth" restated as the custody test: LAContext().evaluatePolicy or BiometricPrompt returning a boolean the app branches on is a removable UI gate; custody means setUserAuthenticationRequired(true) on the KeyGenParameterSpec or a SecAccessControl on the Keychain item. Also carried into Known false positives as a rejected candidate
references/mobile.md#L74	mobile-app-security#Checklist-2	preserved	device identifiers (identifierForVendor, ANDROID_ID, advertising and installation ids) as key material kept as a finding here, with the derivation and parameter questions routed to crypto-and-key-management; a detector pair was added because the instruction names API symbols and had none
references/mobile.md#L8	mobile-app-security#Checklist-3	preserved	everything in the bundle is extractable, enumerated by artifact: JS bundle, strings over the binary, asset catalog, google-services.json, GoogleService-Info.plist, Info.plist, BuildConfig, gradle.properties, inlined .env
references/mobile.md#L9	mobile-app-security#Checklist-3	corrected	"obfuscation treated as security" kept and made concrete: neither R8 name mangling nor Hermes bytecode is a control
references/mobile.md#L87	mobile-app-security#Checklist-3	preserved	Hermes bytecode is a compilation target, not encryption
docs/design/2026-07-26-recon-punch-list.md#L44	mobile-app-security#Checklist-3	corrected	hbc-decompiler does not exist, so a grep for it finds nothing anywhere; replaced with hbctool, hermes-dec and hasmer plus the bytecode-version caveat, and the dead grep is called out so nobody restores it
references/mobile.md#L10	mobile-app-security#Checklist-3	preserved	an OAuth client secret in a public mobile client is not secret by definition; the embedded secret stays here and flow correctness routes to crypto-and-key-management
docs/design/2026-07-26-recon-punch-list.md#L159	mobile-app-security#Checklist-3	corrected	the cross-lens grading disagreement is resolved: a credential that authorizes privileged reads or writes on its own is Critical unconditionally, with the org-scoped-access and unbounded-spend wording mirrored from the llm-and-ai resolution; a public client identifier is not a finding on presence
docs/design/2026-07-26-recon-punch-list.md#L1516	mobile-app-security#Checklist-3	corrected	the classify-before-grading test is stated in the checklist as well as in the false-positive list, and a guard is added that the answer comes from the credential shape and provider, never from the file it sits in - a service_role key, a service-account JSON and a client_secret share the same config files as every public identifier
references/mobile.md#L32-L34	mobile-app-security#Checklist-4	corrected	plain HTTP, NSAllowsArbitraryLoads and android:usesCleartextTraffic kept, with three misreadings closed: usesCleartextTraffic is ignored where android:networkSecurityConfig is declared, NSAllowsArbitraryLoads is overridden per-domain by NSExceptionDomains, and debug-overrides applies only to a debuggable build. Merged release-variant resolution is required before reporting
docs/design/2026-07-26-recon-punch-list.md#L43	mobile-app-security#Checklist-4	corrected	the fetch-with-rejectUnauthorized check cannot fire - it is a Node tls/https option that React Native ignores over NSURLSession and OkHttp - so it is retained only as a named non-check, and replaced by the bypasses that exist: an unconditional URLSessionDelegate trust callback, an empty checkServerTrusted, an always-true HostnameVerifier, an OkHttp trust-all sslSocketFactory, and user trust anchors outside debug-overrides
references/mobile.md#L36	mobile-app-security#Checklist-4	moved	the trust-bypass code is filed under crypto-and-key-management (tls-and-certificate-validation) per that lens own statement, but detected here because this is the lens that activates on a mobile repo; if crypto did not activate, the finding is still reported tagged with its slug so a disabled chain validation cannot be lost at a lens boundary
references/mobile.md#L35	mobile-app-security#Checklist-5	corrected	the inline "missing (Medium) / bypassable (Low)" pair is deleted: it was backwards and it contradicted the severity table. Absent pinning is Low, elevating to Medium only where the app is the sole client of a private API and handles PHI or payment data
docs/design/2026-07-26-recon-punch-list.md#L158	mobile-app-security#Checklist-5	corrected	both halves of the Medium elevation are made establishable from artifacts - sole client (no browser client, no CORS allowlist naming a web origin, no published client SDK) and PHI or payment data (NSPrivacyCollectedDataTypes, Play Data Safety, com.apple.developer.healthkit, NSHealthShareUsageDescription or NSHealthUpdateUsageDescription, PKPaymentRequest or a billing SDK) - so the condition names findable artifacts instead of a judgement
docs/design/2026-07-26-recon-punch-list.md#L158	mobile-app-security#Checklist-5	corrected	the bullet is replaced by checkable defects: no backup pin, no rotation plan, and pinning applied to only one of several HTTP clients; "bypassable with Frida on a rooted device" is barred as a finding because it is true of every pinning implementation
references/mobile.md#L92	mobile-app-security#Checklist-6	corrected	the "PKCE default in v5+, optional earlier" version claim is dropped - usePKCE has defaulted to true far longer than that, so the claim both flags correct code on old SDKs and skips the check on new ones. Replaced by checks true on every version: explicit usePKCE false, ResponseType.Token or response_type=token, state generated and verified, makeRedirectUri matching an exact registration
references/mobile.md#L11	mobile-app-security#Checklist-6	moved	long-lived tokens issued to mobile clients with no rotation are named as crypto-and-key-management (oauth-oidc-flow-correctness) in item 6, with item 1 as the device-side evidence; this lens owns no server-session slug, so leaving it unrouted would have dropped it
references/mobile.md#L55	mobile-app-security#Checklist-6	preserved	Universal Links and App Links as the unclaimable alternative to a custom scheme, with the hosted-file requirements (assetlinks.json, apple-app-site-association) and android:autoVerify named
references/mobile.md#L105	mobile-app-security#Checklist-7	preserved	every deep-link parameter is untrusted input from an unauthenticated remote party - email, SMS, QR code, web page, another installed app
docs/design/2026-07-26-recon-punch-list.md#L153	mobile-app-security#Checklist-7	corrected	openURL:options:completionHandler: is the sending API and carries no source-app identifier; the receiver gets one via application(_:open:options:) or scene(_:openURLContexts:), it is OS-populated and not forgeable, and the real defect is that it is frequently absent and can be laundered through a third app - so code that grants on match and denies on absence fails open
references/mobile.md#L79	mobile-app-security#Checklist-7	corrected	eval() and Function() with a user-influenced string is retained as a named sink for link, intent and WebView-message taint and graded Critical, since it is code execution inside the app own bundle; the source is what makes it a finding, not the call. Detector pair added
references/mobile.md#L81	mobile-app-security#Checklist-7	preserved	a deep-link parameter reaching Linking.openURL kept, with the mobile-specific reach (tel:, sms:, intent:// and any registered custom scheme) and the generic open-redirect grading routed to web-and-api
references/mobile.md#L103	mobile-app-security#Checklist-7	corrected	a custom URL scheme registered by any other app is retained as fact but demoted to an Info cap in Severity calibration, because "prefer Universal Links" is advice, not a vulnerability; the genuine sub-cases stay reportable
references/mobile.md#L109-L113	mobile-app-security#Checklist-7	corrected	implicit intents with sensitive extras, exported components, intent redirection, App Links autoVerify and permissionless ContentProviders all kept; exported analysis narrowed to app-authored components in the merged manifest, and PendingIntent mutability added as an absence question with no literal below targetSdk 31
docs/design/2026-07-26-recon-punch-list.md#L1517	mobile-app-security#Checklist-7	corrected	the source claim that export is mandatory for a messaging service is wrong and is corrected here, not followed: an FCM service with a com.google.firebase.MESSAGING_EVENT filter is documented android:exported="false" and works, so exported="true" on one is an app-authored unauthenticated entry point into onMessageReceived. Detector pair added; see the upstream-error section of task-mobile-report.md
references/mobile.md#L54	mobile-app-security#Checklist-7	preserved	iOS URL schemes registered but not validated on incoming kept as the taint question, with the sink list named
references/mobile.md#L53	mobile-app-security#Checklist-7	corrected	"exported activities/services/providers with no permission checks" kept but made non-trivial: the finding needs an app-authored component in the merged manifest, reachable without a signature or custom permission, that changes state or returns data the caller should not have - and exported="false" is not the mirror-image clearance, because an activity-alias, a same-signature app or a forwarding component all reach a non-exported one
references/mobile.md#L104	mobile-app-security#Checklist-7	preserved	the Universal Links requirement (an apple-app-site-association hosted at /.well-known/) is kept and paired with the Android equivalent (android:autoVerify plus /.well-known/assetlinks.json) as the entry point that cannot be claimed by another installed app
docs/design/2026-07-26-recon-punch-list.md#L152	mobile-app-security#Checklist-8	corrected	originWhitelist [*] does not "allow any origin in iframes": it governs top-level navigation only, and the real consequence is that a redirect or window.location write can move the WebView to an arbitrary origin including file:// and custom schemes, where the page inherits injectedJavaScript and the window.ReactNativeWebView bridge. The six props the bullet stood in for are added
references/mobile.md#L80	mobile-app-security#Checklist-8	corrected	injectedJavaScript with interpolated data kept, and paired with onMessage as a proof requirement - quote the interpolation site or quote the native side effect the message reaches - because both props are the normal way a WebView is wired and their presence is not the finding
docs/design/2026-07-26-recon-punch-list.md#L1600	mobile-app-security#Checklist-8	preserved	the punch list own decision is honored: injectedJavaScript and onMessage stay a checklist proof requirement rather than becoming a false-positive entry, and the reason is recorded under Rejected candidates so it is not quietly re-added as a suppression
references/mobile.md#L52	mobile-app-security#Checklist-9	corrected	android:debuggable in release kept and connected to the two findings it unlocks - it is what makes debug-overrides live (item 4) and it re-opens data extraction (item 1) - with the merged release manifest named as the evidence
references/mobile.md#L93	mobile-app-security#Checklist-9	preserved	expo-dev-client or a development build distributed through TestFlight or internal testing ships a remote debugging surface to real users
references/mobile.md#L97	mobile-app-security#Checklist-9	corrected	"__DEV__ should be tree-shaken but verify" restated precisely: Metro inlines it to false and the minifier removes the branch, so the check is the set of conditions under which it survives - minifierEnabled false, a custom transformer or serializer, a runtime guard instead of the literal, or the code duplicated outside the guard
references/mobile.md#L46-L47	mobile-app-security#Checklist-9	corrected	debug symbols and source maps kept; the finding is narrowed to a map reachable without authentication, and uploading maps to a crash-reporting or observability backend is stated to be correct practice
references/mobile.md#L96	mobile-app-security#Checklist-9	corrected	Sentry and Bugsnag de-branded to any crash-reporting or observability backend, so the check is not read as vendor-specific
references/mobile.md#L45	mobile-app-security#Checklist-9	corrected	anti-tampering and root or jailbreak detection kept as defense in depth, capped at Info in Severity calibration, and explicitly barred from clearing anything else
references/mobile.md#L42	mobile-app-security#Checklist-10	preserved	clipboard reading without user awareness kept as a finding despite the iOS banner, and paired with the write case; a detector pair was added for the pasteboard write because the instruction names UIPasteboard.general and had none
references/mobile.md#L40	mobile-app-security#Checklist-10	corrected	crash reports carrying tokens or PII split: the sink list is privacy-and-data-protection, the on-device capture point is item 10. Lock-screen notifications, the app-switcher snapshot, FLAG_SECURE, secureTextEntry and session-replay SDKs are added because the source item only named crash reports; a FLAG_SECURE absence detector was added
references/mobile.md#L39	mobile-app-security#Checklist-11	corrected	"PII to analytics without consent" restated as the mechanism question this lens can answer: whether the SDK is initialized in Application.onCreate, didFinishLaunchingWithOptions or a top-level module import, all of which run before any consent UI. Lawful basis routes to privacy-and-data-protection
references/mobile.md#L38	mobile-app-security#Checklist-12	corrected	M6 privacy controls extended to the artifacts that did not exist in the source: PrivacyInfo.xcprivacy keys (NSPrivacyTracking, NSPrivacyTrackingDomains, NSPrivacyCollectedDataTypes, NSPrivacyAccessedAPITypes) and the Play Data Safety declaration, which is not in the repository and must be said to be out of scope rather than reported missing
references/mobile.md#L18	mobile-app-security#Checklist-13	corrected	OTA update mechanisms without signature verification kept and restated as an absence question with no literal - codeSigningCertificate under updates in app.json or app.config.* - plus the note that TLS authenticates the server, not the payload author, and that a self-hosted updates.url widens the trust
references/mobile.md#L91	mobile-app-security#Checklist-13	preserved	expo.updates.codeSigningCertificate named as the exact key, with the nested-config form, and demonstrated by a detector pair
references/mobile.md#L85-L86	mobile-app-security#Checklist-14	preserved	a native module exposing privileged methods without caller authentication, and the command-string-plus-switch shape, kept as a remote-code-execution primitive as soon as the string can come from a deep link, a WebView message or a server response
references/mobile.md#L14-L15	mobile-app-security#Checklist-14	corrected	native modules from untrusted sources narrowed to what the supply-chain lens cannot see: checked-in .so/.a/.aar/.framework/.xcframework binaries, a Podfile or package.json entry on a git ref or tarball URL, and patch-package or postinstall scripts touching native sources
references/mobile.md#L128-L131	mobile-app-security#Checklist-15	corrected	the Firebase, Expo and RevenueCat section is genericized to client-authoritative state with a BaaS or IAP-wrapper backend, vendors demoted to parenthetical examples, and the RevenueCat endorsement removed - an MIT lens must not carry a vendor assurance it cannot verify; replaced by "do not attribute correctness to a named vendor SDK, audit what this app does with its answer"
references/mobile.md#L132	mobile-app-security#Checklist-15	corrected	the "custom [consumer-app feature name redacted]" product feature is de-branded to client-persisted economy or scoring state - virtual currency, credits, streaks, leaderboard positions, progression levels
references/mobile.md#L133	mobile-app-security#Checklist-15	corrected	"[consumer-app feature name redacted]" and "your partner email" are de-branded to account pairing, invite and device-linking flows needing a single-use, short-expiry, high-entropy token bound to the inviter session; the enumeration and authorization halves route to web-and-api and the link-delivery half stays at item 7
references/mobile.md#L134	mobile-app-security#Checklist-15	corrected	XP and level data folded into the same bullet, and "signed/HMAC-d at minimum" retained only with the caveat that it prevents tampering but not replay or rollback, so it is not a substitute for server authority
references/mobile.md#L21	mobile-app-security#Checklist-15	moved	client-side-only auth state routed to web-and-api and cloud-and-iac, with the device-side evidence collected here and handed over with file and line
references/mobile.md#L131	mobile-app-security#Checklist-15	corrected	receipt validation restated vendor-neutrally as entitlement state validated server-side against the store - StoreKit 2 Transaction.currentEntitlements verified on the server, Play purchases.subscriptions.get, or store server notifications - with a cached local flag never the source of truth
references/mobile.md#L117	mobile-app-security#Severity-calibration	corrected	the "Critical if high-privilege, High if public/anon" row is split in two: a credential that authorizes privileged reads or writes on its own is Critical unconditionally; a public client identifier is not a finding on presence and is replaced by the missing-server-control finding. The old second half graded the highest-volume false positive in mobile work as High
references/mobile.md#L118	mobile-app-security#Severity-calibration	corrected	tokens in AsyncStorage kept at High, with the store and key required in the finding and the adb-backup justification narrowed to a stated extraction path
references/mobile.md#L119	mobile-app-security#Severity-calibration	preserved	TLS validation disabled stays Critical, and is graded here even though it is filed under crypto-and-key-management, so that two lenses cannot disagree inside one report
references/mobile.md#L120	mobile-app-security#Severity-calibration	corrected	missing cert pinning stays Low standalone; "Medium for high-value apps (banking, health)" is replaced by two conditions that must both be established from artifacts, and the row states "never above Medium in this lens"
references/mobile.md#L121	mobile-app-security#Severity-calibration	corrected	exported activity graded by what it does - Critical for an auth-relevant action, High where it returns another user data, Low for launcher, share target, system-broadcast receiver or library-owned component. A messaging service is explicitly excluded from the Low list
references/mobile.md#L122	mobile-app-security#Severity-calibration	preserved	deep link to a WebView with a URL parameter stays High, with the reason kept: the page then holds the native bridge
references/mobile.md#L123	mobile-app-security#Severity-calibration	corrected	allowBackup on an app holding regulated data graded Medium rising to High, with "or not declared at all" included because the attribute defaults to true, and classification of the value routed to hipaa-and-phi and privacy-and-data-protection
references/mobile.md#L124	mobile-app-security#Severity-calibration	preserved	publicly accessible source maps stay Medium as information disclosure of business logic and internal API shape
docs/design/2026-07-26-recon-punch-list.md#L1601	mobile-app-security#Severity-calibration	moved	a registered custom URL scheme with nothing else wrong becomes an Info cap row naming CFBundleURLSchemes and data android:scheme, where the genuine sub-cases (an authenticated state change from a scheme-entered route, or an OAuth response with no PKCE and no verified state) still surface at their own severity
references/mobile.md#L48	mobile-app-security#Severity-calibration	corrected	missing root or jailbreak detection and missing binary protections capped at Info, never a standalone finding above Low, and never a clearance for anything else
docs/design/2026-07-26-recon-punch-list.md#L1514	mobile-app-security#Known-false-positives	corrected	the __DEV__ entry is preserved with Flipper and Reactotron de-branded to "debugging-tool wiring", and a carve-out added: the clearance does not extend to console.log, which ships unless the build strips it
docs/design/2026-07-26-recon-punch-list.md#L1515	mobile-app-security#Known-false-positives	corrected	the intended-stores entry is preserved and given the guard it lacked: the presence of a secure store elsewhere in the app clears nothing, because expo-secure-store holding the access token says nothing about the refresh token in AsyncStorage two files away
docs/design/2026-07-26-recon-punch-list.md#L1516	mobile-app-security#Known-false-positives	corrected	the public-identifier entry is preserved with the inverse blocked: "it is in a config file, so it must be public" is how a service_role key or a client secret gets waved through - scope comes from the credential shape and provider
docs/design/2026-07-26-recon-punch-list.md#L1517	mobile-app-security#Known-false-positives	corrected	the exported-component entry is preserved, the FirebaseMessagingService assertion is removed as factually wrong, and two guards are added: exported="false" is not the mirror-image clearance, and the API 31 rule forced the declaration, not the value true
docs/design/2026-07-26-recon-punch-list.md#L1518	mobile-app-security#Known-false-positives	corrected	the cleartext-configuration entry is preserved with a fourth mechanical case (http:// in an XML namespace or schema URL, or a localhost endpoint) and one exception stated: if the distributed build is debuggable, debug-overrides is live and the relaxation is real
docs/design/2026-07-26-recon-punch-list.md#L1519	mobile-app-security#Known-false-positives	corrected	the missing-pinning entry is preserved and bounded: it clears absent pinning only, and does not clear a disabled trust evaluation, a trust-all TrustManager, an always-true HostnameVerifier, or a user-CA anchor in base-config
docs/design/2026-07-26-recon-punch-list.md#L1599	mobile-app-security#Known-false-positives	preserved	the unencrypted SQLite and Realm candidate is folded into entry 2 as the punch list directed, and the decision plus its reason is recorded under Rejected candidates so the escalation list lives in exactly one place
docs/design/2026-07-26-recon-punch-list.md#L1600	mobile-app-security#Known-false-positives	intentionally_removed	injectedJavaScript and onMessage are deliberately not a false-positive entry: as a suppression it would teach an auditor to skip the highest-value surface in the lens. Recorded under Rejected candidates with the reason, and kept as a proof requirement in item 8
docs/design/2026-07-26-recon-punch-list.md#L1601	mobile-app-security#Known-false-positives	intentionally_removed	the custom-URL-scheme candidate is deliberately not a false-positive entry - its load-bearing half is advice - and is recorded under Rejected candidates, with the severity cap carrying the content
references/mobile.md#L35	mobile-app-security#Known-false-positives	intentionally_removed	"pinning helps against opportunistic MITM, less against committed attackers" is not carried as a clearance for a bypassable pin; the Rejected candidates list records why, alongside Hermes-and-R8-as-protection, stripped-console, biometric-prompt-as-custody, test-code-does-not-ship, physical-access-required, ATS-makes-cleartext-impossible, "the server presumably re-validates", "a messaging service must be exported" and "adb backup no longer works so allowBackup is moot"
docs/design/2026-07-26-recon-punch-list.md#L1673-L1678	mobile-app-security#Proof-recipes	preserved	recipe 5.7 mobile half becomes R1: a pure resolveDeepLink(url) returning Route or null, table-driven over javascript:, file://, //evil.tld, a subdomain and a userinfo lookalike, a percent-encoded scheme, a homoglyph host, a scheme-relative next= redirect and a nested link, at T1, with the adb shell am start and xcrun simctl openurl wiring shot marked T2
docs/design/2026-07-26-recon-punch-list.md#L1667-L1672	mobile-app-security#Proof-recipes	preserved	recipe 5.5 share-link mutation rows are folded into R1 for capability-bearing links (invite, pairing, magic link): flip the role or permission, extend expiry, swap the target id, truncate or drop the signature, and append a duplicate parameter to probe parser differentials, asserting on the decision and including one valid link
docs/design/2026-07-26-recon-punch-list.md#L1655-L1660	mobile-app-security#Proof-recipes	corrected	recipe 5.4 becomes R2 with the guard installed first (nock.disableNetConnect or a recording fetch and XHR mock) and a consent-ordering assertion added; the SSRF bypass corpus is not carried, because it belongs to the lenses that own an outbound URL parameter. The blind spot is stated as load-bearing: native SDKs do not traverse the JavaScript networking layer, so a clean JS-level result proves only that the JS layer is clean
docs/design/2026-07-26-recon-punch-list.md#L1701-L1705	mobile-app-security#Proof-recipes	preserved	recipe 5.11 becomes R3, the only T1 proof for items 4, 7, 9 and 13: a checker over the merged release-variant manifest, plist and network_security_config with a vulnerable and a clean fixture, asserting detect(vulnerable)==1 and detect(clean)==0, and an assertion list composed entirely of absence checks
docs/design/2026-07-26-recon-punch-list.md#L1721	mobile-app-security#Proof-recipes	preserved	the T2-only mobile note is carried into the tier rule and R4: the storage sentinel sweep, the adb and simctl deep-link shot and the mitmproxy user-CA test all need an emulator or simulator, the iOS half additionally needs macOS and Xcode, and that is said in the coverage block rather than implying parity
references/mobile.md#L118	mobile-app-security#Proof-recipes	preserved	the filesystem-dump claim is turned into R4, a sentinel written through the app real persistence path and then searched for in the sandbox (run-as strings over RKStorage, the shared-preferences XML, any SQLite file; simctl get_app_container plus the Documents and Library trees), repeated against a backup archive to prove or disprove the Auto Backup path
references/threat-modeling.md#L1	threat-modeling#frontmatter	preserved	source title "Threat modeling reference" carried as frontmatter title "Architecture threat modeling"; frontmatter was not edited by this migration
skills/red-team-audit/lenses/_topics.md#threat-modeling	threat-modeling#Scope	moved	all nine owned slugs given a row in the Scope Owns table, so every slug has a stated meaning inside this lens rather than only a name in the registry
skills/red-team-audit/lenses/threat-modeling.md#frontmatter-defers	threat-modeling#Scope	moved	all 42 defers keys enumerated in the does-not-own list grouped by owning lens, verified key-for-key against the frontmatter; three web-and-api slugs called out individually as the ones this lens files by accident
skills/red-team-audit/lenses/threat-modeling.md#frontmatter-defers	threat-modeling#Scope	corrected	four adjacent slugs have no defers entry and are stated so nothing is double-filed: kubernetes-rbac-and-admission and control-plane-audit-logging (cloud-and-iac), multi-agent-trust-propagation and chat-exfiltration-channels (llm-and-ai). REPORTED to the registry owner rather than resolved in this body
references/threat-modeling.md#L3	threat-modeling#Scope	corrected	router instruction "Load this when the user explicitly asks for a threat model, or when a system is complex enough..." replaced by "Posture, not activation": activation is mechanical via activates_on, so the body must not spend output re-deciding whether to run
references/threat-modeling.md#L5-L10	threat-modeling#Scope	corrected	the checklist-audit vs threat-model comparison survives as the posture paragraph; the "if you only have time for one, threat-model" advice is dropped because lens selection is no longer the auditor's decision
docs/plans/2026-07-26-phase-a-lens-registry.md#L1540	threat-modeling#Scope	corrected	the unfalsifiability premise is stated up front and pointed at the anchor rule; a "What cannot be determined from a repository" list is authored (seven items: internet reachability, deployed-vs-committed topology, who holds which credential, whether an emitted log reaches anything, controls living in infrastructure outside the checkout, organizational trust, whether a stated assumption is still true)
references/threat-modeling.md#L157-L171	threat-modeling#Checklist	preserved	the seven-step audit process becomes the Checklist order: establish the system, boundaries, STRIDE, attack paths, mitigations, ranking, output
threat-modeling#Checklist	threat-modeling#Checklist	corrected	the ordering sentence said "Items 1-4 build the model" while the list starts at item 0, leaving the anchor gate outside the stated order; now "Item 0 and items 1-4 build the model", with item 0 named as the gate everything after it inherits
references/threat-modeling.md#L58-L64	threat-modeling#Checklist-0	corrected	"Drawing the boundaries" becomes item 0 component and flow list with concrete discovery commands; the four per-crossing questions (validated, authenticated, authorized, encrypted) are re-pointed at the lens that owns each control instead of being answered here
references/threat-modeling.md#L159	threat-modeling#Checklist-0	corrected	"If the user hasn't provided this, ask for an architecture sketch or infer from code" said nothing about recording what the inference rested on. That omission is the direct cause of the failure mode this lens exists to prevent, so item 0 adds the anchor ledger: a file path with a line, a config key with its value, or an explicitly stated architectural assumption, recorded per component and per flow before any threat
references/threat-modeling.md#L159	threat-modeling#Checklist-0	preserved	a user-supplied diagram, topology description or design proposal is retained as a source, and named as the strongest anchor available because it is an explicitly stated architectural assumption
threat-modeling#Checklist-0	threat-modeling#Checklist-0	corrected	the deployable-discovery command used "fd -t f Dockerfile -d 3"; fd is a dependency no other lens in the corpus requires, and an auditor without it gets an empty result that reads as "no Dockerfiles". Replaced with rg --files -g globs, which the corpus already uses
references/threat-modeling.md#L38-L52	threat-modeling#Checklist-1	preserved	the trust-boundary list is the spine of item 1; internet to servers, client to API, deployable to deployable, tenant to tenant, queue producer to consumer, build system to runtime artifact all carried across
references/threat-modeling.md#L40	threat-modeling#Checklist-1	preserved	"the single most useful concept in threat modeling" kept as the definition: a change of principal, of privilege, or of who operates the code, and explicitly not a change of folder, layer or call depth
references/threat-modeling.md#L45	threat-modeling#Checklist-1	corrected	"Authenticated user A's session to request scoped to user A" is not a crossing as written - it is the normal case. The real crossing is an authenticated principal to a request scoped to a DIFFERENT principal: impersonation, delegation, act-on-behalf-of
references/threat-modeling.md#L46	threat-modeling#Checklist-1	preserved	"One microservice to another microservice" generalized to one deployable to another, in either direction
references/threat-modeling.md#L47	threat-modeling#Checklist-1	preserved	tenant A to tenant B retained as an inventory entry in a multi-tenant system
references/threat-modeling.md#L47	threat-modeling#Scope	moved	the cross-tenant ACCESS claim is tenant-isolation-enforcement, deferred to web-and-api: a query with no visible tenant predicate is not evidence, because Postgres row-level security, a per-tenant schema or database, a pooled SET app.current_tenant, an ORM global scope or per-tenant credentials all enforce scoping invisibly to a query read. This lens records the boundary and a scope assumption and never asserts the access
references/threat-modeling.md#L48	threat-modeling#Checklist-1	corrected	"Application code to database" qualified: a boundary only where the database enforces its own authorization (row-level security, per-tenant roles, SET ROLE); otherwise the app and the database are one trust domain. Unqualified, this line puts a filler boundary in every repository
references/threat-modeling.md#L49	threat-modeling#Checklist-1	corrected	"Application code to file system" qualified to paths that are attacker-influenced or a filesystem shared with another workload
references/threat-modeling.md#L50	threat-modeling#Checklist-1	corrected	"LLM context to LLM tool output" states the crossing backwards, and describing it that way inverts the control. Replaced by the two real crossings: tool output or retrieved document to model context (untrusted INPUT entering), and model output to tool invocation or privileged action (untrusted CONTROL FLOW leaving)
references/threat-modeling.md#L50	threat-modeling#Scope	moved	the controls on both agent crossings are prompt-injection, tool-call-authority-and-mediation and rag-retrieval-authorization, all deferred to llm-and-ai; item 1 says record both, file neither
references/threat-modeling.md#L51	threat-modeling#Checklist-1	preserved	"User input to admin interface" kept and extended with admin surface to user surface inside one deployable
references/threat-modeling.md#L52	threat-modeling#Checklist-1	corrected	"Production environment to development environment" is two crossings with two different findings, and collapsing them loses one: production data reaching a lower-assurance environment, versus a lower-assurance credential or artifact reaching production. Both directions named, with an instruction to say which was found
references/threat-modeling.md#L42-L52	threat-modeling#Checklist-1	corrected	the intra-process test is added, because the source list has no rule excluding module-to-module calls: two modules in one process as the same principal with the same privilege and the same callers are ONE trust domain, and a genuine intra-process boundary requires a privilege or principal change (sandbox, deserializer, plugin host, template engine or eval, sudo or impersonation hop, sharing-context switch, queue consumer with an unauthenticated producer)
